Serial number:,2045101
Channel:,CH1
Start date:,2024/04/04,Start time:,23:21:39
Sample:,1s
Reading #,Reading
NO.,Voltage,Current,Power,Status
140,5.059,1.021,5.165,CV
141,5.059,0.998,5.049,CV
142,5.059,0.993,5.024,CV
143,5.059,0.971,4.912,CV
144,5.059,0.910,4.604,CV
145,5.059,1.020,5.160,CV
146,5.059,1.034,5.231,CV
147,5.059,0.984,4.978,CV
148,5.059,0.957,4.841,CV
149,5.059,0.905,4.578,CV
150,5.059,0.928,4.695,CV
151,5.059,0.904,4.573,CV
152,5.059,1.106,5.595,CV
153,5.059,1.046,5.292,CV
154,5.059,0.887,4.487,CV
155,5.059,0.892,4.513,CV
156,5.059,0.896,4.533,CV
157,5.059,0.967,4.892,CV
158,5.059,0.980,4.958,CV
159,5.059,0.991,5.013,CV
160,5.059,1.047,5.297,CV
161,5.059,0.962,4.867,CV
162,5.059,0.891,4.508,CV
163,5.059,1.064,5.383,CV
164,5.059,0.920,4.654,CV
165,5.059,0.956,4.836,CV
166,5.059,0.900,4.553,CV
167,5.059,0.945,4.781,CV
168,5.059,1.001,5.064,CV
169,5.059,0.878,4.442,CV
170,5.059,0.981,4.963,CV
171,5.059,1.031,5.216,CV
172,5.059,0.917,4.639,CV
173,5.059,0.942,4.766,CV
174,5.059,0.830,4.199,CV
175,5.059,1.015,5.135,CV
176,5.059,0.990,5.008,CV
177,5.059,0.869,4.396,CV
178,5.059,0.971,4.912,CV
179,5.059,0.975,4.933,CV
180,5.059,0.971,4.912,CV
181,5.059,1.070,5.413,CV
182,5.059,0.881,4.457,CV
183,5.059,1.138,5.757,CV
184,5.059,0.951,4.811,CV
185,5.059,0.939,4.750,CV
186,5.059,0.906,4.583,CV
187,5.059,0.969,4.902,CV
188,5.059,0.996,5.039,CV
189,5.059,0.887,4.487,CV
190,5.059,0.915,4.629,CV
191,5.059,0.975,4.933,CV
192,5.059,0.872,4.411,CV
193,5.059,0.910,4.604,CV
194,5.059,0.841,4.255,CV
195,5.059,0.915,4.629,CV
196,5.059,0.948,4.796,CV
197,5.059,0.940,4.755,CV
198,5.059,0.968,4.897,CV
199,5.059,1.039,5.256,CV
200,5.059,0.970,4.907,CV
201,5.059,0.983,4.973,CV
202,5.059,0.908,4.594,CV
203,5.059,0.892,4.513,CV
204,5.059,0.914,4.624,CV
205,5.059,0.920,4.654,CV
206,5.059,0.936,4.735,CV
207,5.059,0.898,4.543,CV
208,5.059,0.964,4.877,CV
209,5.059,0.996,5.039,CV
210,5.059,0.960,4.857,CV
211,5.059,0.927,4.690,CV
212,5.059,0.907,4.589,CV
213,5.059,0.963,4.872,CV
214,5.059,0.976,4.938,CV
215,5.059,0.869,4.396,CV
216,5.059,0.899,4.548,CV
217,5.059,1.019,5.155,CV
218,5.059,0.921,4.659,CV
219,5.059,0.932,4.715,CV
220,5.059,0.975,4.933,CV
221,5.059,0.945,4.781,CV
222,5.059,0.933,4.720,CV
223,5.059,0.926,4.685,CV
224,5.059,0.903,4.568,CV
225,5.059,0.915,4.629,CV
226,5.059,0.925,4.680,CV
227,5.059,0.944,4.776,CV
228,5.059,0.881,4.457,CV
229,5.059,0.846,4.280,CV
230,5.059,0.926,4.685,CV
231,5.059,0.906,4.583,CV
232,5.059,0.791,4.002,CV
233,5.059,0.936,4.735,CV
234,5.059,1.008,5.099,CV
235,5.059,0.879,4.447,CV
236,5.059,0.825,4.174,CV
237,5.059,0.889,4.497,CV
238,5.059,0.889,4.497,CV
239,5.059,0.881,4.457,CV
240,5.059,0.923,4.669,CV
241,5.059,0.995,5.034,CV
242,5.059,0.926,4.685,CV
243,5.059,0.836,4.229,CV
244,5.059,0.884,4.472,CV
245,5.059,1.001,5.064,CV
246,5.059,0.928,4.695,CV
247,5.059,0.888,4.492,CV
248,5.059,0.919,4.649,CV
249,5.059,0.947,4.791,CV
250,5.059,0.789,3.992,CV
251,5.059,0.898,4.543,CV
252,5.059,0.839,4.245,CV
253,5.059,0.996,5.039,CV
254,5.059,0.929,4.700,CV
255,5.059,0.905,4.578,CV
256,5.059,0.952,4.816,CV
257,5.059,0.906,4.583,CV
258,5.059,0.978,4.948,CV
259,5.059,0.951,4.811,CV
260,5.059,0.948,4.796,CV
261,5.059,0.890,4.503,CV
262,5.059,0.850,4.300,CV
263,5.059,0.888,4.492,CV
264,5.059,0.903,4.568,CV
265,5.059,0.968,4.897,CV
266,5.059,1.042,5.271,CV
267,5.059,0.996,5.039,CV
268,5.059,0.863,4.366,CV
269,5.059,0.925,4.680,CV
270,5.059,0.919,4.649,CV
271,5.059,0.892,4.513,CV
272,5.059,0.902,4.563,CV
273,5.059,0.908,4.594,CV
274,5.059,1.011,5.115,CV
275,5.059,0.937,4.740,CV
276,5.059,0.947,4.791,CV
277,5.059,0.863,4.366,CV
278,5.059,0.930,4.705,CV
279,5.059,0.959,4.852,CV
280,5.059,1.014,5.130,CV
281,5.059,0.930,4.705,CV
282,5.059,0.924,4.675,CV
283,5.059,0.924,4.675,CV
284,5.059,0.875,4.427,CV
285,5.059,0.823,4.164,CV
286,5.059,0.978,4.948,CV
287,5.059,0.846,4.280,CV
288,5.059,0.921,4.659,CV
289,5.059,0.932,4.715,CV
290,5.059,0.935,4.730,CV
291,5.059,0.892,4.513,CV
292,5.059,0.938,4.745,CV
293,5.059,0.918,4.644,CV
294,5.059,0.945,4.781,CV
295,5.059,0.945,4.781,CV
296,5.059,0.857,4.336,CV
297,5.059,0.927,4.690,CV
298,5.059,0.903,4.568,CV
299,5.059,0.842,4.260,CV
300,5.059,0.971,4.912,CV
301,5.059,0.938,4.745,CV
302,5.059,0.967,4.892,CV
303,5.059,0.898,4.543,CV
304,5.059,0.965,4.882,CV
305,5.059,0.949,4.801,CV
306,5.059,0.893,4.518,CV
307,5.059,1.003,5.074,CV
308,5.059,0.883,4.467,CV
309,5.059,0.921,4.659,CV
310,5.059,0.913,4.619,CV
311,5.059,0.926,4.685,CV
312,5.059,0.961,4.862,CV
313,5.059,0.874,4.422,CV
314,5.059,0.840,4.250,CV
315,5.059,0.922,4.664,CV
316,5.059,0.922,4.664,CV
317,5.059,0.930,4.705,CV
318,5.059,0.911,4.609,CV
319,5.059,0.971,4.912,CV
320,5.059,0.986,4.988,CV
321,5.059,0.930,4.705,CV
322,5.059,0.837,4.234,CV
323,5.059,0.928,4.695,CV
324,5.059,0.936,4.735,CV
325,5.059,0.898,4.543,CV
326,5.059,0.930,4.705,CV
327,5.059,0.947,4.791,CV
328,5.059,0.937,4.740,CV
329,5.059,0.926,4.685,CV
330,5.059,1.024,5.180,CV
331,5.059,0.914,4.624,CV
332,5.059,0.941,4.761,CV
333,5.059,0.834,4.219,CV
334,5.059,0.914,4.624,CV
335,5.059,0.850,4.300,CV
336,5.059,0.903,4.568,CV
337,5.059,0.912,4.614,CV
338,5.059,0.974,4.927,CV
339,5.059,0.903,4.568,CV
340,5.059,0.956,4.836,CV
341,5.059,0.852,4.310,CV
342,5.059,0.892,4.513,CV
343,5.059,1.019,5.155,CV
344,5.059,0.894,4.523,CV
345,5.059,0.917,4.639,CV
346,5.059,0.901,4.558,CV
347,5.059,0.914,4.624,CV
348,5.059,1.004,5.079,CV
349,5.059,0.993,5.024,CV
350,5.059,0.977,4.943,CV
351,5.059,0.911,4.609,CV
352,5.059,0.858,4.341,CV
353,5.059,0.850,4.300,CV
354,5.059,0.995,5.034,CV
355,5.059,0.951,4.811,CV
356,5.059,0.924,4.675,CV
357,5.059,0.919,4.649,CV
358,5.059,0.938,4.745,CV
359,5.059,0.962,4.867,CV
360,5.059,0.936,4.735,CV
361,5.059,0.955,4.831,CV
362,5.059,0.897,4.538,CV
363,5.059,0.991,5.013,CV
364,5.059,1.005,5.084,CV
365,5.059,0.926,4.685,CV
366,5.059,1.014,5.130,CV
367,5.059,0.865,4.376,CV
368,5.059,0.963,4.872,CV
369,5.059,0.958,4.847,CV
370,5.059,0.924,4.675,CV
371,5.059,0.925,4.680,CV
372,5.059,0.972,4.917,CV
373,5.059,0.908,4.594,CV
374,5.059,0.910,4.604,CV
375,5.059,0.790,3.997,CV
376,5.059,0.923,4.669,CV
377,5.059,0.987,4.993,CV
378,5.059,0.872,4.411,CV
379,5.059,0.800,4.047,CV
380,5.059,0.951,4.811,CV
381,5.059,0.918,4.644,CV
382,5.059,0.940,4.755,CV
383,5.059,0.901,4.558,CV
384,5.059,0.888,4.492,CV
385,5.059,0.900,4.553,CV
386,5.059,0.910,4.604,CV
387,5.059,0.914,4.624,CV
388,5.059,0.922,4.664,CV
389,5.059,0.943,4.771,CV
390,5.059,0.833,4.214,CV
391,5.059,0.999,5.054,CV
392,5.059,0.822,4.158,CV
393,5.059,0.942,4.766,CV
394,5.059,0.797,4.032,CV
395,5.059,0.903,4.568,CV
396,5.059,0.910,4.604,CV
397,5.059,0.855,4.325,CV
398,5.059,0.877,4.437,CV
399,5.059,0.905,4.578,CV
400,5.059,0.920,4.654,CV
401,5.059,0.943,4.771,CV
402,5.059,0.449,2.271,CV
403,5.059,0.460,2.327,CV
404,5.059,0.447,2.261,CV
405,5.059,0.433,2.191,CV
406,5.059,0.433,2.191,CV
407,5.059,0.475,2.403,CV
408,5.059,0.516,2.610,CV
409,5.059,0.453,2.292,CV
410,5.059,0.451,2.282,CV
411,5.059,0.446,2.256,CV
412,5.059,0.414,2.094,CV
413,5.059,0.445,2.251,CV
414,5.059,0.446,2.256,CV
415,5.059,0.458,2.317,CV
416,5.059,0.447,2.261,CV
417,5.059,0.455,2.302,CV
418,5.059,0.434,2.196,CV
419,5.059,0.445,2.251,CV
420,5.059,0.446,2.256,CV
421,5.059,0.445,2.251,CV
422,5.059,0.516,2.610,CV
423,5.059,0.450,2.277,CV
424,5.059,0.434,2.196,CV
