73,5.059,0.767,3.88,CV
74,5.059,0.7,3.541,CV
75,5.059,0.748,3.784,CV
76,5.059,0.628,3.177,CV
77,5.059,0.755,3.82,CV
78,5.059,0.75,3.794,CV
79,5.059,0.743,3.759,CV
80,5.059,0.617,3.121,CV
81,5.059,0.705,3.567,CV
82,5.059,0.632,3.197,CV
83,5.059,0.771,3.9,CV
84,5.059,0.759,3.84,CV
85,5.059,0.774,3.916,CV
86,5.059,0.617,3.121,CV
87,5.059,0.618,3.126,CV
88,5.059,0.771,3.9,CV
89,5.059,0.754,3.814,CV
90,5.059,0.671,3.395,CV
91,5.059,0.613,3.101,CV
92,5.059,0.749,3.789,CV
93,5.059,0.728,3.683,CV
94,5.059,0.744,3.764,CV
95,5.059,0.612,3.096,CV
96,5.059,0.629,3.182,CV
97,5.059,0.623,3.152,CV
98,5.059,0.774,3.916,CV
99,5.059,0.768,3.885,CV
100,5.059,0.641,3.243,CV
101,5.059,0.769,3.89,CV
102,5.059,0.775,3.921,CV
103,5.059,0.567,2.868,CV
104,5.059,0.813,4.113,CV
105,5.059,0.779,3.941,CV
106,5.059,0.769,3.89,CV
107,5.059,0.606,3.066,CV
108,5.059,0.667,3.374,CV
109,5.059,0.771,3.9,CV
110,5.059,0.726,3.673,CV
111,5.059,0.76,3.845,CV
112,5.059,0.783,3.961,CV
113,5.059,0.758,3.835,CV
114,5.059,0.751,3.799,CV
115,5.059,0.722,3.653,CV
116,5.059,0.641,3.243,CV
117,5.059,0.747,3.779,CV
118,5.059,0.645,3.263,CV
119,5.059,0.782,3.956,CV
120,5.059,0.762,3.855,CV
121,5.059,0.737,3.728,CV
122,5.059,0.612,3.096,CV
123,5.059,0.688,3.481,CV
124,5.059,0.671,3.395,CV
125,5.059,0.751,3.799,CV
126,5.059,0.684,3.46,CV
127,5.059,0.738,3.734,CV
128,5.059,0.751,3.799,CV
129,5.059,0.653,3.304,CV
130,5.059,0.614,3.106,CV
131,5.059,0.64,3.238,CV
132,5.059,0.813,4.113,CV
133,5.059,0.773,3.911,CV
134,5.059,0.653,3.304,CV
135,5.059,0.728,3.683,CV
136,5.059,0.699,3.536,CV
137,5.059,0.522,2.641,CV
138,5.059,0.415,2.099,CV
139,5.059,0.428,2.165,CV
140,5.059,0.415,2.099,CV
141,5.059,0.354,1.791,CV
142,5.059,0.508,2.57,CV
143,5.059,0.418,2.115,CV
144,5.059,0.414,2.094,CV
145,5.059,0.414,2.094,CV
146,5.059,0.417,2.11,CV
147,5.059,0.354,1.791,CV
148,5.059,0.364,1.841,CV
149,5.059,0.405,2.049,CV
150,5.059,0.352,1.781,CV
151,5.059,0.415,2.099,CV
152,5.059,0.414,2.094,CV
153,5.059,0.414,2.094,CV
154,5.059,0.413,2.089,CV
155,5.059,0.413,2.089,CV
156,5.059,0.352,1.781,CV
157,5.059,0.358,1.811,CV
158,5.059,0.416,2.105,CV
159,5.059,0.42,2.125,CV
160,5.059,0.415,2.099,CV
161,5.059,0.413,2.089,CV
162,5.059,0.413,2.089,CV
