Serial number:,2045101
Channel:,CH1
Start date:,2024/04/05,Start time:,00:55:28
Sample:,1s
Reading #,Reading
NO.,Voltage,Current,Power,Status
67,5.059,1.064,5.383,CV
68,5.059,0.871,4.406,CV
69,5.059,0.837,4.234,CV
70,5.059,0.940,4.755,CV
71,5.059,1.014,5.130,CV
72,5.059,0.954,4.826,CV
73,5.059,1.012,5.120,CV
74,5.059,0.988,4.998,CV
75,5.059,0.845,4.275,CV
76,5.059,0.927,4.690,CV
77,5.059,0.835,4.224,CV
78,5.059,1.054,5.332,CV
79,5.059,0.956,4.836,CV
80,5.059,0.965,4.882,CV
81,5.059,0.910,4.604,CV
82,5.059,0.902,4.563,CV
83,5.059,0.943,4.771,CV
84,5.059,0.962,4.867,CV
85,5.059,0.934,4.725,CV
86,5.059,0.974,4.927,CV
87,5.059,0.886,4.482,CV
88,5.059,1.043,5.277,CV
89,5.059,1.057,5.347,CV
90,5.059,0.921,4.659,CV
91,5.059,1.006,5.089,CV
92,5.059,0.977,4.943,CV
93,5.059,0.963,4.872,CV
94,5.059,1.073,5.428,CV
95,5.059,0.887,4.487,CV
96,5.059,0.967,4.892,CV
97,5.059,1.025,5.185,CV
98,5.059,0.985,4.983,CV
99,5.059,0.942,4.766,CV
100,5.059,0.858,4.341,CV
101,5.059,1.015,5.135,CV
102,5.059,0.971,4.912,CV
103,5.059,1.059,5.357,CV
104,5.059,1.032,5.221,CV
105,5.059,0.864,4.371,CV
106,5.059,1.038,5.251,CV
107,5.059,1.037,5.246,CV
108,5.059,0.892,4.513,CV
109,5.059,0.942,4.766,CV
110,5.059,1.000,5.059,CV
111,5.059,1.089,5.509,CV
112,5.059,0.998,5.049,CV
113,5.059,1.056,5.342,CV
114,5.059,0.816,4.128,CV
115,5.059,0.896,4.533,CV
116,5.059,0.970,4.907,CV
117,5.059,0.998,5.049,CV
118,5.059,0.999,5.054,CV
119,5.059,0.951,4.811,CV
120,5.059,0.852,4.310,CV
121,5.059,1.021,5.165,CV
122,5.059,1.031,5.216,CV
123,5.059,1.164,5.889,CV
124,5.059,0.847,4.285,CV
125,5.059,1.005,5.084,CV
126,5.059,1.030,5.211,CV
127,5.059,0.961,4.862,CV
128,5.059,1.015,5.135,CV
129,5.059,1.056,5.342,CV
130,5.059,0.881,4.457,CV
131,5.059,0.994,5.029,CV
132,5.059,0.967,4.892,CV
133,5.059,0.852,4.310,CV
134,5.059,1.058,5.352,CV
135,5.059,1.032,5.221,CV
136,5.059,0.981,4.963,CV
137,5.059,0.996,5.039,CV
138,5.059,1.033,5.226,CV
139,5.059,0.817,4.133,CV
140,5.059,0.966,4.887,CV
141,5.059,1.000,5.059,CV
142,5.059,0.994,5.029,CV
143,5.059,0.966,4.887,CV
144,5.059,1.056,5.342,CV
145,5.059,1.051,5.317,CV
146,5.059,0.954,4.826,CV
147,5.059,0.976,4.938,CV
148,5.059,0.956,4.836,CV
149,5.059,0.842,4.260,CV
150,5.059,0.935,4.730,CV
151,5.059,1.025,5.185,CV
152,5.059,0.844,4.270,CV
153,5.059,0.950,4.806,CV
154,5.059,0.847,4.285,CV
155,5.059,0.982,4.968,CV
156,5.059,1.060,5.363,CV
157,5.059,0.993,5.024,CV
158,5.059,1.043,5.277,CV
159,5.059,0.850,4.300,CV
160,5.059,1.004,5.079,CV
161,5.059,1.022,5.170,CV
162,5.059,0.840,4.250,CV
163,5.059,0.959,4.852,CV
164,5.059,0.843,4.265,CV
165,5.059,1.001,5.064,CV
166,5.059,0.975,4.933,CV
167,5.059,1.005,5.084,CV
168,5.059,0.968,4.897,CV
169,5.059,0.837,4.234,CV
170,5.059,1.003,5.074,CV
171,5.059,1.029,5.206,CV
172,5.059,0.962,4.867,CV
173,5.059,0.885,4.477,CV
174,5.059,1.066,5.393,CV
175,5.059,0.935,4.730,CV
176,5.059,0.937,4.740,CV
177,5.059,0.870,4.401,CV
178,5.059,0.901,4.558,CV
179,5.059,1.040,5.261,CV
180,5.059,0.952,4.816,CV
181,5.059,1.027,5.196,CV
182,5.059,0.878,4.442,CV
183,5.059,0.977,4.943,CV
184,5.059,0.984,4.978,CV
185,5.059,0.975,4.933,CV
186,5.059,0.984,4.978,CV
187,5.059,0.949,4.801,CV
188,5.059,0.993,5.024,CV
189,5.059,0.948,4.796,CV
190,5.059,0.894,4.523,CV
191,5.059,0.821,4.153,CV
192,5.059,0.962,4.867,CV
193,5.059,0.833,4.214,CV
194,5.059,1.053,5.327,CV
195,5.059,1.049,5.307,CV
196,5.059,0.957,4.841,CV
197,5.059,0.962,4.867,CV
198,5.059,0.841,4.255,CV
199,5.059,1.034,5.231,CV
200,5.059,1.028,5.201,CV
201,5.059,0.866,4.381,CV
202,5.059,0.899,4.548,CV
203,5.059,0.987,4.993,CV
204,5.059,0.972,4.917,CV
205,5.059,0.977,4.943,CV
206,5.059,1.042,5.271,CV
207,5.059,0.979,4.953,CV
208,5.059,1.031,5.216,CV
209,5.059,0.839,4.245,CV
210,5.059,1.016,5.140,CV
211,5.059,0.961,4.862,CV
212,5.059,1.022,5.170,CV
213,5.059,0.966,4.887,CV
214,5.059,0.923,4.669,CV
215,5.059,0.834,4.219,CV
216,5.059,1.006,5.089,CV
217,5.059,0.991,5.013,CV
218,5.059,0.982,4.968,CV
219,5.059,0.832,4.209,CV
220,5.059,0.963,4.872,CV
221,5.059,1.010,5.110,CV
222,5.059,0.764,3.865,CV
223,5.059,0.490,2.479,CV
224,5.059,0.490,2.479,CV
225,5.059,0.489,2.474,CV
226,5.059,0.489,2.474,CV
227,5.059,0.507,2.565,CV
228,5.059,0.428,2.165,CV
229,5.059,0.488,2.469,CV
230,5.060,0.488,2.469,CV
231,5.059,0.488,2.469,CV
232,5.059,0.488,2.469,CV
233,5.059,0.488,2.469,CV
234,5.059,0.426,2.155,CV
235,5.059,0.489,2.474,CV
236,5.059,0.489,2.474,CV
237,5.059,0.488,2.469,CV
238,5.059,0.488,2.469,CV
239,5.059,0.488,2.469,CV
240,5.059,0.427,2.160,CV
241,5.059,0.491,2.484,CV
242,5.059,0.487,2.464,CV
243,5.059,0.487,2.464,CV
244,5.059,0.488,2.469,CV
245,5.059,0.487,2.464,CV
246,5.059,0.426,2.155,CV
247,5.059,0.488,2.469,CV
248,5.059,0.487,2.464,CV
249,5.059,0.486,2.459,CV
250,5.059,0.487,2.464,CV
251,5.059,0.487,2.464,CV
