Serial number:,2045101
Channel:,CH1
Start date:,2024/04/05,Start time:,00:24:55
Sample:,1s
Reading #,Reading
NO.,Voltage,Current,Power,Status
815,5.059,1.066,5.393,CV
816,5.059,0.950,4.806,CV
817,5.059,1.000,5.059,CV
818,5.059,0.875,4.427,CV
819,5.059,1.040,5.261,CV
820,5.059,1.013,5.125,CV
821,5.059,0.961,4.862,CV
822,5.059,1.145,5.793,CV
823,5.059,1.000,5.059,CV
824,5.059,0.919,4.649,CV
825,5.059,0.832,4.209,CV
826,5.059,0.995,5.034,CV
827,5.059,0.978,4.948,CV
828,5.059,0.987,4.993,CV
829,5.059,0.968,4.897,CV
830,5.059,1.087,5.499,CV
831,5.059,0.970,4.907,CV
832,5.059,0.910,4.604,CV
833,5.059,0.964,4.877,CV
834,5.059,1.035,5.236,CV
835,5.059,1.053,5.327,CV
836,5.059,1.086,5.494,CV
837,5.059,1.111,5.621,CV
838,5.059,0.999,5.054,CV
839,5.059,0.973,4.922,CV
840,5.059,1.018,5.150,CV
841,5.059,0.909,4.599,CV
842,5.059,1.020,5.160,CV
843,5.059,1.047,5.297,CV
844,5.059,0.990,5.008,CV
845,5.059,0.966,4.887,CV
846,5.059,0.977,4.943,CV
847,5.059,0.962,4.867,CV
848,5.059,1.001,5.064,CV
849,5.059,0.856,4.331,CV
850,5.059,0.982,4.968,CV
851,5.059,1.073,5.428,CV
852,5.059,1.066,5.393,CV
853,5.059,1.038,5.251,CV
854,5.059,0.959,4.852,CV
855,5.059,0.952,4.816,CV
856,5.059,0.984,4.978,CV
857,5.059,0.966,4.887,CV
858,5.059,0.871,4.406,CV
859,5.059,0.918,4.644,CV
860,5.059,1.007,5.094,CV
861,5.059,1.040,5.261,CV
862,5.059,1.012,5.120,CV
863,5.059,0.899,4.548,CV
864,5.059,0.849,4.295,CV
865,5.059,1.003,5.074,CV
866,5.059,1.045,5.287,CV
867,5.059,0.998,5.049,CV
868,5.059,1.004,5.079,CV
869,5.059,0.959,4.852,CV
870,5.059,0.989,5.003,CV
871,5.059,0.889,4.497,CV
872,5.059,1.042,5.271,CV
873,5.059,1.064,5.383,CV
874,5.059,1.031,5.216,CV
875,5.059,0.998,5.049,CV
876,5.059,1.007,5.094,CV
877,5.059,0.992,5.019,CV
878,5.059,0.987,4.993,CV
879,5.059,0.896,4.533,CV
880,5.059,0.917,4.639,CV
881,5.059,1.005,5.084,CV
882,5.059,0.982,4.968,CV
883,5.059,0.856,4.331,CV
884,5.059,1.040,5.261,CV
885,5.059,1.079,5.459,CV
886,5.059,1.015,5.135,CV
887,5.059,0.891,4.508,CV
888,5.059,1.029,5.206,CV
889,5.059,0.973,4.922,CV
890,5.059,0.895,4.528,CV
891,5.059,0.969,4.902,CV
892,5.059,0.853,4.315,CV
893,5.059,0.855,4.325,CV
894,5.059,1.055,5.337,CV
895,5.059,1.029,5.206,CV
896,5.059,0.971,4.912,CV
897,5.059,0.926,4.685,CV
898,5.059,0.964,4.877,CV
899,5.059,1.078,5.454,CV
900,5.059,0.971,4.912,CV
901,5.059,0.972,4.917,CV
902,5.059,0.853,4.315,CV
903,5.059,0.977,4.943,CV
904,5.059,1.010,5.110,CV
905,5.059,0.949,4.801,CV
906,5.059,1.046,5.292,CV
907,5.059,0.998,5.049,CV
908,5.059,0.850,4.300,CV
909,5.059,1.017,5.145,CV
910,5.059,0.959,4.852,CV
911,5.059,0.981,4.963,CV
912,5.059,1.040,5.261,CV
913,5.059,1.032,5.221,CV
914,5.059,1.052,5.322,CV
915,5.059,1.099,5.560,CV
916,5.059,1.033,5.226,CV
917,5.059,1.081,5.469,CV
918,5.059,1.016,5.140,CV
919,5.059,0.854,4.320,CV
920,5.059,0.929,4.700,CV
921,5.059,1.019,5.155,CV
922,5.059,0.959,4.852,CV
923,5.059,0.851,4.305,CV
924,5.059,0.976,4.938,CV
925,5.059,0.909,4.599,CV
926,5.059,1.013,5.125,CV
927,5.059,1.008,5.099,CV
928,5.059,1.020,5.160,CV
929,5.059,0.854,4.320,CV
930,5.059,0.992,5.019,CV
931,5.059,1.010,5.110,CV
932,5.059,1.060,5.363,CV
933,5.059,1.034,5.231,CV
934,5.059,1.030,5.211,CV
935,5.059,1.068,5.403,CV
936,5.059,1.037,5.246,CV
937,5.059,1.034,5.231,CV
938,5.059,0.872,4.411,CV
939,5.059,0.871,4.406,CV
940,5.059,1.053,5.327,CV
941,5.059,0.966,4.887,CV
942,5.059,0.962,4.867,CV
943,5.059,1.012,5.120,CV
944,5.059,0.905,4.578,CV
945,5.059,0.706,3.572,CV
946,5.059,0.493,2.494,CV
947,5.059,0.560,2.833,CV
948,5.059,0.431,2.180,CV
949,5.059,0.491,2.484,CV
950,5.059,0.498,2.519,CV
951,5.059,0.492,2.489,CV
952,5.059,0.490,2.479,CV
953,5.059,0.530,2.681,CV
954,5.059,0.430,2.175,CV
955,5.059,0.491,2.484,CV
956,5.059,0.490,2.479,CV
957,5.059,0.490,2.479,CV
958,5.059,0.492,2.489,CV
959,5.059,0.491,2.484,CV
960,5.059,0.430,2.175,CV
961,5.059,0.489,2.474,CV
962,5.059,0.492,2.489,CV
