Serial number:,2045101,,,
Channel:,CH1,,,
Start date:,2024/4/4,Start time:,22:08:39,
Sample:,1s,,,
Reading #,Reading,,,
NO.,Voltage,Current,Power,Status
300,5.059,0.582,2.944,CV
301,5.06,0.793,4.013,CV
302,5.06,0.761,3.851,CV
303,5.06,0.698,3.532,CV
304,5.059,0.78,3.946,CV
305,5.06,0.768,3.886,CV
306,5.059,0.782,3.956,CV
307,5.06,0.795,4.023,CV
308,5.06,0.813,4.114,CV
309,5.06,0.748,3.785,CV
310,5.06,0.793,4.013,CV
311,5.059,0.79,3.997,CV
312,5.059,0.78,3.946,CV
313,5.06,0.635,3.213,CV
314,5.06,0.795,4.023,CV
315,5.059,0.767,3.88,CV
316,5.06,0.785,3.972,CV
317,5.06,0.772,3.906,CV
318,5.06,0.754,3.815,CV
319,5.06,0.685,3.466,CV
320,5.06,0.795,4.023,CV
321,5.06,0.771,3.901,CV
322,5.06,0.773,3.911,CV
323,5.06,0.791,4.002,CV
324,5.06,0.739,3.739,CV
325,5.06,0.781,3.952,CV
326,5.06,0.786,3.977,CV
327,5.06,0.77,3.896,CV
328,5.06,0.757,3.83,CV
329,5.06,0.795,4.023,CV
330,5.06,0.772,3.906,CV
331,5.06,0.63,3.188,CV
332,5.06,0.771,3.901,CV
333,5.06,0.727,3.679,CV
334,5.06,0.743,3.76,CV
335,5.06,0.765,3.871,CV
336,5.06,0.676,3.421,CV
337,5.06,0.678,3.431,CV
338,5.06,0.771,3.901,CV
339,5.06,0.749,3.79,CV
340,5.06,0.633,3.203,CV
341,5.06,0.628,3.178,CV
342,5.059,0.689,3.486,CV
343,5.059,0.658,3.329,CV
344,5.06,0.71,3.593,CV
345,5.06,0.632,3.198,CV
346,5.06,0.775,3.921,CV
347,5.06,0.766,3.876,CV
348,5.06,0.673,3.405,CV
349,5.06,0.699,3.537,CV
350,5.06,0.772,3.906,CV
351,5.06,0.735,3.719,CV
352,5.06,0.649,3.284,CV
353,5.059,0.798,4.037,CV
354,5.06,0.776,3.927,CV
355,5.06,0.751,3.8,CV
356,5.06,0.759,3.841,CV
357,5.06,0.775,3.921,CV
358,5.06,0.752,3.805,CV
359,5.06,0.769,3.891,CV
360,5.06,0.666,3.37,CV
361,5.059,0.737,3.728,CV
362,5.06,0.74,3.744,CV
363,5.06,0.681,3.446,CV
364,5.059,0.722,3.653,CV
365,5.06,0.716,3.623,CV
366,5.059,0.791,4.002,CV
367,5.059,0.767,3.88,CV
368,5.06,0.653,3.304,CV
369,5.06,0.773,3.911,CV
370,5.06,0.774,3.916,CV
371,5.06,0.626,3.168,CV
372,5.06,0.691,3.496,CV
373,5.06,0.784,3.967,CV
374,5.06,0.749,3.79,CV
375,5.06,0.685,3.466,CV
376,5.06,0.645,3.264,CV
377,5.06,0.679,3.436,CV
378,5.06,0.794,4.018,CV
379,5.06,0.773,3.911,CV
380,5.06,0.631,3.193,CV
381,5.059,0.69,3.491,CV
382,5.06,0.779,3.942,CV
383,5.06,0.752,3.805,CV
384,5.06,0.687,3.476,CV
385,5.06,0.652,3.299,CV
386,5.059,0.691,3.496,CV
387,5.06,0.774,3.916,CV
388,5.059,0.758,3.835,CV
389,5.06,0.627,3.173,CV
390,5.06,0.798,4.038,CV
391,5.06,0.782,3.957,CV
392,5.06,0.752,3.805,CV
393,5.06,0.77,3.896,CV
394,5.059,0.794,4.017,CV
395,5.06,0.77,3.896,CV
396,5.06,0.789,3.992,CV
397,5.06,0.759,3.841,CV
398,5.06,0.786,3.977,CV
399,5.06,0.796,4.028,CV
400,5.06,0.771,3.901,CV
401,5.06,0.788,3.987,CV
402,5.059,0.772,3.906,CV
403,5.06,0.785,3.972,CV
404,5.06,0.796,4.028,CV
405,5.06,0.657,3.324,CV
406,5.06,0.683,3.456,CV
407,5.059,0.767,3.88,CV
408,5.06,0.662,3.35,CV
409,5.06,0.627,3.173,CV
410,5.06,0.671,3.395,CV
411,5.06,0.64,3.238,CV
412,5.059,0.742,3.754,CV
413,5.06,0.684,3.461,CV
414,5.06,0.77,3.896,CV
415,5.06,0.773,3.911,CV
416,5.06,0.635,3.213,CV
417,5.06,0.793,4.013,CV
418,5.06,0.748,3.785,CV
419,5.06,0.632,3.198,CV
420,5.06,0.777,3.932,CV
421,5.06,0.75,3.795,CV
422,5.06,0.615,3.112,CV
423,5.06,0.785,3.972,CV
424,5.06,0.761,3.851,CV
425,5.06,0.724,3.663,CV
426,5.06,0.69,3.491,CV
427,5.059,0.766,3.875,CV
428,5.059,0.791,4.002,CV
429,5.059,0.796,4.027,CV
430,5.06,0.766,3.876,CV
431,5.059,0.796,4.027,CV
432,5.059,0.794,4.017,CV
433,5.06,0.78,3.947,CV
434,5.06,0.759,3.841,CV
435,5.06,0.776,3.927,CV
436,5.06,0.781,3.952,CV
437,5.06,0.758,3.835,CV
438,5.06,0.761,3.851,CV
439,5.06,0.772,3.906,CV
440,5.06,0.739,3.739,CV
441,5.059,0.779,3.941,CV
442,5.06,0.774,3.916,CV
443,5.06,0.789,3.992,CV
444,5.06,0.629,3.183,CV
445,5.06,0.764,3.866,CV
446,5.06,0.748,3.785,CV
447,5.06,0.637,3.223,CV
448,5.06,0.741,3.749,CV
449,5.06,0.822,4.159,CV
450,5.06,0.63,3.188,CV
451,5.06,0.793,4.013,CV
452,5.06,0.765,3.871,CV
453,5.06,0.787,3.982,CV
454,5.06,0.787,3.982,CV
455,5.06,0.764,3.866,CV
456,5.06,0.668,3.38,CV
457,5.06,0.787,3.982,CV
458,5.06,0.77,3.896,CV
459,5.06,0.745,3.77,CV
460,5.06,0.777,3.932,CV
461,5.059,0.701,3.546,CV
462,5.06,0.664,3.36,CV
463,5.06,0.735,3.719,CV
464,5.06,0.632,3.198,CV
465,5.06,0.687,3.476,CV
466,5.06,0.672,3.4,CV
467,5.06,0.626,3.168,CV
468,5.06,0.744,3.765,CV
469,5.06,0.757,3.83,CV
470,5.059,0.653,3.304,CV
471,5.06,0.756,3.825,CV
472,5.06,0.644,3.259,CV
473,5.06,0.635,3.213,CV
474,5.06,0.785,3.972,CV
475,5.06,0.771,3.901,CV
476,5.06,0.759,3.841,CV
477,5.06,0.758,3.835,CV
478,5.06,0.787,3.982,CV
479,5.06,0.775,3.921,CV
480,5.06,0.782,3.957,CV
481,5.059,0.751,3.799,CV
482,5.06,0.775,3.921,CV
483,5.06,0.773,3.911,CV
484,5.06,0.694,3.512,CV
485,5.06,0.673,3.405,CV
486,5.059,0.717,3.627,CV
487,5.06,0.687,3.476,CV
488,5.06,0.78,3.947,CV
489,5.06,0.72,3.643,CV
490,5.059,0.793,4.012,CV
491,5.06,0.755,3.82,CV
492,5.059,0.64,3.238,CV
493,5.059,0.776,3.926,CV
494,5.06,0.758,3.835,CV
495,5.06,0.665,3.365,CV
496,5.06,0.783,3.962,CV
497,5.06,0.773,3.911,CV
498,5.06,0.673,3.405,CV
499,5.06,0.736,3.724,CV
500,5.06,0.786,3.977,CV
501,5.06,0.773,3.911,CV
502,5.06,0.741,3.749,CV
503,5.06,0.79,3.997,CV
504,5.06,0.802,4.058,CV
505,5.06,0.65,3.289,CV
506,5.06,0.793,4.013,CV
507,5.06,0.767,3.881,CV
508,5.06,0.665,3.365,CV
509,5.06,0.648,3.279,CV
510,5.06,0.63,3.188,CV
511,5.06,0.769,3.891,CV
512,5.059,0.665,3.364,CV
513,5.059,0.737,3.728,CV
514,5.06,0.681,3.446,CV
515,5.06,0.668,3.38,CV
516,5.059,0.707,3.577,CV
517,5.059,0.679,3.435,CV
518,5.06,0.693,3.507,CV
519,5.06,0.693,3.507,CV
520,5.06,0.755,3.82,CV
521,5.06,0.634,3.208,CV
522,5.06,0.688,3.481,CV
523,5.06,0.766,3.876,CV
524,5.06,0.742,3.755,CV
525,5.06,0.632,3.198,CV
526,5.06,0.772,3.906,CV
527,5.06,0.698,3.532,CV
528,5.06,0.641,3.243,CV
529,5.06,0.776,3.927,CV
530,5.06,0.761,3.851,CV
531,5.059,0.669,3.384,CV
532,5.06,0.693,3.507,CV
533,5.06,0.638,3.228,CV
534,5.059,0.73,3.693,CV
535,5.06,0.762,3.856,CV
536,5.06,0.677,3.426,CV
537,5.06,0.624,3.157,CV
538,5.06,0.789,3.992,CV
539,5.06,0.722,3.653,CV
540,5.06,0.713,3.608,CV
541,5.06,0.792,4.008,CV
542,5.06,0.745,3.77,CV
543,5.06,0.773,3.911,CV
544,5.06,0.793,4.013,CV
545,5.059,0.707,3.577,CV
546,5.06,0.776,3.927,CV
547,5.06,0.787,3.982,CV
548,5.06,0.753,3.81,CV
549,5.06,0.78,3.947,CV
550,5.06,0.792,4.008,CV
551,5.06,0.773,3.911,CV
552,5.06,0.782,3.957,CV
553,5.06,0.783,3.962,CV
554,5.06,0.765,3.871,CV
555,5.059,0.656,3.319,CV
556,5.06,0.787,3.982,CV
557,5.06,0.773,3.911,CV
558,5.06,0.723,3.658,CV
559,5.059,0.787,3.981,CV
560,5.06,0.765,3.871,CV
561,5.06,0.682,3.451,CV
562,5.06,0.734,3.714,CV
563,5.06,0.524,2.651,CV
564,5.059,0.428,2.165,CV
565,5.06,0.358,1.811,CV
566,5.06,0.432,2.186,CV
567,5.06,0.421,2.13,CV
568,5.06,0.514,2.601,CV
569,5.06,0.42,2.125,CV
570,5.06,0.421,2.13,CV
571,5.06,0.438,2.216,CV
572,5.06,0.421,2.13,CV
573,5.06,0.457,2.312,CV
574,5.06,0.421,2.13,CV
575,5.06,0.42,2.125,CV
576,5.06,0.357,1.806,CV
577,5.06,0.42,2.125,CV
578,5.06,0.419,2.12,CV
579,5.059,0.421,2.13,CV
580,5.059,0.486,2.459,CV
581,5.059,0.423,2.14,CV
582,5.06,0.425,2.151,CV
583,5.059,0.42,2.125,CV
584,5.06,0.421,2.13,CV
585,5.06,0.449,2.272,CV
