73,5.06,0.648,3.279,CV
74,5.06,0.68,3.441,CV
75,5.06,0.629,3.183,CV
76,5.06,0.653,3.304,CV
77,5.06,0.749,3.79,CV
78,5.06,0.643,3.254,CV
79,5.059,0.653,3.304,CV
80,5.06,0.699,3.537,CV
81,5.059,0.617,3.121,CV
82,5.06,0.649,3.284,CV
83,5.059,0.687,3.476,CV
84,5.06,0.635,3.213,CV
85,5.06,0.642,3.249,CV
86,5.06,0.665,3.365,CV
87,5.06,0.716,3.623,CV
88,5.06,0.701,3.547,CV
89,5.06,0.64,3.238,CV
90,5.06,0.696,3.522,CV
91,5.06,0.724,3.663,CV
92,5.06,0.798,4.038,CV
93,5.06,0.751,3.8,CV
94,5.06,0.685,3.466,CV
95,5.06,0.647,3.274,CV
96,5.06,0.737,3.729,CV
97,5.06,0.775,3.921,CV
98,5.059,0.755,3.82,CV
99,5.06,0.789,3.992,CV
100,5.06,0.782,3.957,CV
101,5.06,0.765,3.871,CV
102,5.06,0.792,4.008,CV
103,5.06,0.729,3.689,CV
104,5.06,0.782,3.957,CV
105,5.06,0.768,3.886,CV
106,5.06,0.645,3.264,CV
107,5.06,0.795,4.023,CV
108,5.06,0.767,3.881,CV
109,5.059,0.615,3.111,CV
110,5.06,0.624,3.157,CV
111,5.059,0.772,3.906,CV
112,5.06,0.621,3.142,CV
113,5.06,0.64,3.238,CV
114,5.06,0.732,3.704,CV
115,5.06,0.793,4.013,CV
116,5.06,0.79,3.997,CV
117,5.06,0.746,3.775,CV
118,5.06,0.723,3.658,CV
119,5.06,0.766,3.876,CV
120,5.06,0.618,3.127,CV
121,5.059,0.785,3.971,CV
122,5.06,0.755,3.82,CV
123,5.06,0.652,3.299,CV
124,5.06,0.785,3.972,CV
125,5.06,0.7,3.542,CV
126,5.06,0.629,3.183,CV
127,5.06,0.732,3.704,CV
128,5.06,0.656,3.319,CV
129,5.06,0.791,4.002,CV
130,5.06,0.804,4.068,CV
131,5.06,0.789,3.992,CV
132,5.06,0.619,3.132,CV
133,5.06,0.757,3.83,CV
134,5.06,0.79,3.997,CV
135,5.06,0.671,3.395,CV
136,5.06,0.716,3.623,CV
137,5.06,0.797,4.033,CV
138,5.06,0.773,3.911,CV
139,5.06,0.783,3.962,CV
140,5.06,0.789,3.992,CV
141,5.06,0.692,3.502,CV
142,5.06,0.745,3.77,CV
143,5.06,0.774,3.916,CV
144,5.06,0.798,4.038,CV
145,5.06,0.796,4.028,CV
146,5.06,0.764,3.866,CV
147,5.06,0.788,3.987,CV
148,5.06,0.645,3.264,CV
149,5.06,0.794,4.018,CV
150,5.059,0.774,3.916,CV
151,5.06,0.684,3.461,CV
152,5.06,0.774,3.916,CV
153,5.06,0.791,4.002,CV
154,5.06,0.785,3.972,CV
155,5.059,0.751,3.799,CV
156,5.06,0.788,3.987,CV
157,5.06,0.662,3.35,CV
158,5.06,0.787,3.982,CV
159,5.06,0.791,4.002,CV
160,5.06,0.694,3.512,CV
161,5.06,0.786,3.977,CV
162,5.06,0.655,3.314,CV
163,5.06,0.768,3.886,CV
164,5.06,0.796,4.028,CV
165,5.06,0.759,3.841,CV
166,5.06,0.663,3.355,CV
167,5.06,0.792,4.008,CV
168,5.06,0.755,3.82,CV
169,5.06,0.618,3.127,CV
170,5.06,0.788,3.987,CV
171,5.059,0.749,3.789,CV
172,5.06,0.636,3.218,CV
173,5.06,0.795,4.023,CV
174,5.06,0.7,3.542,CV
175,5.06,0.742,3.755,CV
176,5.06,0.791,4.002,CV
177,5.06,0.763,3.861,CV
178,5.06,0.792,4.008,CV
179,5.06,0.794,4.018,CV
180,5.06,0.786,3.977,CV
181,5.059,0.616,3.116,CV
182,5.06,0.751,3.8,CV
183,5.06,0.795,4.023,CV
184,5.06,0.62,3.137,CV
185,5.06,0.758,3.835,CV
186,5.06,0.763,3.861,CV
187,5.06,0.621,3.142,CV
188,5.06,0.754,3.815,CV
189,5.06,0.719,3.638,CV
190,5.059,0.645,3.263,CV
191,5.059,0.708,3.582,CV
192,5.06,0.751,3.8,CV
193,5.06,0.644,3.259,CV
194,5.06,0.639,3.233,CV
195,5.06,0.766,3.876,CV
196,5.06,0.617,3.122,CV
197,5.06,0.617,3.122,CV
198,5.06,0.65,3.289,CV
199,5.06,0.736,3.724,CV
200,5.06,0.645,3.264,CV
201,5.059,0.654,3.309,CV
202,5.06,0.716,3.623,CV
203,5.06,0.791,4.002,CV
204,5.06,0.644,3.259,CV
205,5.06,0.785,3.972,CV
206,5.06,0.788,3.987,CV
207,5.06,0.684,3.461,CV
208,5.06,0.79,3.997,CV
209,5.06,0.786,3.977,CV
210,5.06,0.756,3.825,CV
211,5.06,0.79,3.997,CV
212,5.06,0.785,3.972,CV
213,5.06,0.787,3.982,CV
214,5.06,0.794,4.018,CV
215,5.06,0.782,3.957,CV
216,5.06,0.766,3.876,CV
217,5.06,0.622,3.147,CV
218,5.06,0.67,3.39,CV
219,5.06,0.694,3.512,CV
220,5.06,0.643,3.254,CV
221,5.06,0.765,3.871,CV
222,5.059,0.667,3.374,CV
223,5.06,0.684,3.461,CV
224,5.06,0.791,4.002,CV
225,5.06,0.679,3.436,CV
226,5.06,0.781,3.952,CV
227,5.06,0.776,3.927,CV
228,5.06,0.693,3.507,CV
229,5.06,0.797,4.033,CV
230,5.06,0.764,3.866,CV
231,5.06,0.728,3.684,CV
232,5.06,0.795,4.023,CV
233,5.06,0.636,3.218,CV
234,5.06,0.623,3.152,CV
235,5.06,0.727,3.679,CV
236,5.06,0.798,4.038,CV
237,5.06,0.627,3.173,CV
238,5.06,0.781,3.952,CV
239,5.06,0.791,4.002,CV
240,5.06,0.656,3.319,CV
241,5.06,0.782,3.957,CV
242,5.06,0.784,3.967,CV
243,5.06,0.666,3.37,CV
244,5.06,0.704,3.562,CV
245,5.059,0.8,4.047,CV
246,5.06,0.803,4.063,CV
247,5.06,0.667,3.375,CV
248,5.059,0.796,4.027,CV
249,5.06,0.794,4.018,CV
250,5.06,0.792,4.008,CV
251,5.059,0.764,3.865,CV
252,5.059,0.722,3.653,CV
253,5.059,0.797,4.032,CV
254,5.059,0.782,3.956,CV
255,5.06,0.793,4.013,CV
256,5.06,0.782,3.957,CV
257,5.06,0.622,3.147,CV
258,5.06,0.791,4.002,CV
259,5.06,0.725,3.669,CV
260,5.06,0.792,4.008,CV
261,5.06,0.723,3.658,CV
262,5.06,0.785,3.972,CV
263,5.06,0.793,4.013,CV
264,5.06,0.794,4.018,CV
265,5.06,0.769,3.891,CV
266,5.06,0.787,3.982,CV
267,5.06,0.782,3.957,CV
268,5.06,0.665,3.365,CV
269,5.06,0.744,3.765,CV
270,5.06,0.778,3.937,CV
271,5.06,0.628,3.178,CV
272,5.06,0.633,3.203,CV
273,5.06,0.792,4.008,CV
274,5.06,0.785,3.972,CV
275,5.06,0.752,3.805,CV
276,5.059,0.613,3.101,CV
277,5.06,0.79,3.997,CV
278,5.059,0.7,3.541,CV
279,5.059,0.644,3.258,CV
280,5.06,0.784,3.967,CV
281,5.06,0.791,4.002,CV
282,5.059,0.676,3.42,CV
283,5.06,0.719,3.638,CV
284,5.06,0.795,4.023,CV
285,5.06,0.752,3.805,CV
286,5.06,0.767,3.881,CV
287,5.06,0.622,3.147,CV
288,5.06,0.762,3.856,CV
289,5.06,0.777,3.932,CV
290,5.06,0.623,3.152,CV
291,5.06,0.703,3.557,CV
292,5.06,0.69,3.491,CV
293,5.06,0.714,3.613,CV
294,5.06,0.671,3.395,CV
295,5.06,0.629,3.183,CV
296,5.06,0.699,3.537,CV
297,5.06,0.794,4.018,CV
298,5.06,0.644,3.259,CV
299,5.059,0.796,4.027,CV
300,5.06,0.78,3.947,CV
301,5.06,0.723,3.658,CV
302,5.06,0.672,3.4,CV
303,5.059,0.707,3.577,CV
304,5.059,0.72,3.642,CV
305,5.06,0.789,3.992,CV
306,5.06,0.653,3.304,CV
307,5.06,0.782,3.957,CV
308,5.06,0.739,3.739,CV
309,5.06,0.644,3.259,CV
310,5.06,0.661,3.345,CV
311,5.06,0.796,4.028,CV
312,5.06,0.78,3.947,CV
313,5.06,0.683,3.456,CV
314,5.06,0.797,4.033,CV
315,5.06,0.772,3.906,CV
316,5.06,0.775,3.921,CV
317,5.06,0.789,3.992,CV
318,5.06,0.743,3.76,CV
319,5.06,0.76,3.846,CV
320,5.06,0.694,3.512,CV
321,5.059,0.619,3.132,CV
322,5.06,0.71,3.593,CV
323,5.06,0.644,3.259,CV
324,5.06,0.629,3.183,CV
325,5.06,0.731,3.699,CV
326,5.06,0.711,3.598,CV
327,5.06,0.615,3.112,CV
328,5.06,0.742,3.755,CV
329,5.06,0.763,3.861,CV
330,5.06,0.68,3.441,CV
331,5.06,0.793,4.013,CV
332,5.06,0.769,3.891,CV
333,5.06,0.65,3.289,CV
334,5.059,0.79,3.997,CV
335,5.06,0.786,3.977,CV
336,5.06,0.654,3.309,CV
337,5.06,0.704,3.562,CV
338,5.06,0.611,3.092,CV
339,5.059,0.695,3.516,CV
340,5.059,0.607,3.071,CV
341,5.06,0.788,3.987,CV
342,5.06,0.655,3.314,CV
343,5.06,0.62,3.137,CV
344,5.06,0.776,3.927,CV
345,5.06,0.629,3.183,CV
346,5.06,0.622,3.147,CV
347,5.059,0.623,3.152,CV
348,5.06,0.735,3.719,CV
349,5.06,0.679,3.436,CV
350,5.06,0.791,4.002,CV
351,5.06,0.706,3.572,CV
352,5.06,0.747,3.78,CV
353,5.06,0.785,3.972,CV
354,5.06,0.618,3.127,CV
355,5.059,0.622,3.147,CV
356,5.06,0.775,3.921,CV
357,5.059,0.78,3.946,CV
358,5.059,0.617,3.121,CV
359,5.059,0.657,3.324,CV
360,5.06,0.693,3.507,CV
361,5.06,0.73,3.694,CV
362,5.06,0.704,3.562,CV
363,5.06,0.707,3.577,CV
364,5.059,0.762,3.855,CV
365,5.06,0.722,3.653,CV
366,5.06,0.728,3.684,CV
367,5.06,0.735,3.719,CV
368,5.059,0.761,3.85,CV
369,5.06,0.725,3.669,CV
370,5.06,0.642,3.249,CV
371,5.06,0.617,3.122,CV
372,5.06,0.635,3.213,CV
373,5.06,0.759,3.841,CV
374,5.06,0.648,3.279,CV
375,5.06,0.751,3.8,CV
376,5.06,0.656,3.319,CV
377,5.06,0.644,3.259,CV
378,5.06,0.792,4.008,CV
379,5.06,0.791,4.002,CV
380,5.06,0.679,3.436,CV
381,5.06,0.74,3.744,CV
382,5.06,0.775,3.921,CV
383,5.06,0.775,3.921,CV
384,5.06,0.739,3.739,CV
385,5.06,0.7,3.542,CV
386,5.06,0.796,4.028,CV
387,5.06,0.691,3.496,CV
388,5.06,0.709,3.588,CV
389,5.06,0.769,3.891,CV
390,5.06,0.795,4.023,CV
391,5.059,0.781,3.951,CV
392,5.06,0.702,3.552,CV
393,5.06,0.691,3.496,CV
394,5.06,0.65,3.289,CV
395,5.06,0.764,3.866,CV
396,5.06,0.702,3.552,CV
397,5.06,0.625,3.162,CV
398,5.06,0.791,4.002,CV
399,5.06,0.621,3.142,CV
400,5.06,0.631,3.193,CV
401,5.06,0.797,4.033,CV
402,5.06,0.743,3.76,CV
403,5.06,0.609,3.082,CV
404,5.06,0.8,4.048,CV
405,5.06,0.764,3.866,CV
406,5.06,0.718,3.633,CV
407,5.06,0.767,3.881,CV
408,5.06,0.719,3.638,CV
409,5.06,0.743,3.76,CV
410,5.059,0.771,3.9,CV
411,5.06,0.778,3.937,CV
412,5.06,0.792,4.008,CV
413,5.06,0.687,3.476,CV
414,5.06,0.744,3.765,CV
415,5.06,0.796,4.028,CV
416,5.06,0.635,3.213,CV
417,5.06,0.793,4.013,CV
418,5.06,0.7,3.542,CV
419,5.06,0.775,3.921,CV
420,5.06,0.775,3.921,CV
421,5.06,0.767,3.881,CV
422,5.06,0.782,3.957,CV
423,5.06,0.638,3.228,CV
424,5.06,0.796,4.028,CV
425,5.06,0.793,4.013,CV
426,5.06,0.794,4.018,CV
427,5.06,0.773,3.911,CV
428,5.059,0.811,4.103,CV
429,5.06,0.786,3.977,CV
430,5.06,0.792,4.008,CV
431,5.06,0.738,3.734,CV
432,5.06,0.667,3.375,CV
433,5.06,0.794,4.018,CV
434,5.06,0.692,3.502,CV
435,5.06,0.658,3.329,CV
436,5.06,0.688,3.481,CV
437,5.06,0.624,3.157,CV
438,5.059,0.786,3.976,CV
439,5.06,0.786,3.977,CV
440,5.06,0.618,3.127,CV
441,5.06,0.795,4.023,CV
442,5.059,0.756,3.825,CV
443,5.059,0.713,3.607,CV
444,5.06,0.6,3.036,CV
445,5.06,0.745,3.77,CV
446,5.059,0.794,4.017,CV
447,5.06,0.641,3.243,CV
448,5.06,0.763,3.861,CV
449,5.06,0.702,3.552,CV
450,5.06,0.661,3.345,CV
451,5.06,0.624,3.157,CV
452,5.06,0.623,3.152,CV
453,5.06,0.781,3.952,CV
454,5.06,0.623,3.152,CV
455,5.06,0.71,3.593,CV
456,5.06,0.641,3.243,CV
457,5.059,0.682,3.45,CV
458,5.06,0.797,4.033,CV
459,5.06,0.797,4.033,CV
460,5.06,0.764,3.866,CV
461,5.06,0.794,4.018,CV
462,5.06,0.763,3.861,CV
463,5.06,0.707,3.577,CV
464,5.06,0.788,3.987,CV
465,5.06,0.704,3.562,CV
466,5.06,0.682,3.451,CV
467,5.06,0.677,3.426,CV
468,5.06,0.708,3.582,CV
469,5.06,0.669,3.385,CV
470,5.059,0.763,3.86,CV
471,5.06,0.767,3.881,CV
472,5.059,0.727,3.678,CV
473,5.06,0.793,4.013,CV
474,5.059,0.688,3.481,CV
475,5.06,0.775,3.921,CV
476,5.06,0.671,3.395,CV
477,5.06,0.761,3.851,CV
478,5.06,0.7,3.542,CV
479,5.06,0.796,4.028,CV
480,5.06,0.798,4.038,CV
481,5.06,0.792,4.008,CV
482,5.06,0.677,3.426,CV
483,5.06,0.798,4.038,CV
484,5.06,0.754,3.815,CV
485,5.06,0.638,3.228,CV
486,5.06,0.751,3.8,CV
487,5.06,0.622,3.147,CV
488,5.06,0.791,4.002,CV
489,5.06,0.69,3.491,CV
490,5.06,0.675,3.415,CV
491,5.06,0.637,3.223,CV
492,5.06,0.769,3.891,CV
493,5.059,0.622,3.147,CV
494,5.06,0.779,3.942,CV
495,5.06,0.65,3.289,CV
496,5.06,0.8,4.048,CV
497,5.06,0.775,3.921,CV
498,5.06,0.785,3.972,CV
499,5.06,0.796,4.028,CV
500,5.06,0.775,3.921,CV
501,5.06,0.712,3.603,CV
502,5.06,0.705,3.567,CV
503,5.06,0.683,3.456,CV
504,5.06,0.676,3.421,CV
505,5.06,0.621,3.142,CV
506,5.06,0.65,3.289,CV
507,5.059,0.787,3.981,CV
508,5.06,0.801,4.053,CV
509,5.059,0.642,3.248,CV
510,5.06,0.786,3.977,CV
511,5.06,0.677,3.426,CV
512,5.06,0.784,3.967,CV
513,5.06,0.738,3.734,CV
514,5.059,0.772,3.906,CV
515,5.06,0.798,4.038,CV
516,5.059,0.688,3.481,CV
517,5.06,0.789,3.992,CV
518,5.06,0.791,4.002,CV
519,5.06,0.694,3.512,CV
520,5.06,0.787,3.982,CV
521,5.06,0.795,4.023,CV
522,5.059,0.776,3.926,CV
523,5.06,0.801,4.053,CV
524,5.06,0.76,3.846,CV
525,5.06,0.775,3.921,CV
526,5.06,0.802,4.058,CV
527,5.06,0.772,3.906,CV
528,5.06,0.733,3.709,CV
529,5.059,0.709,3.587,CV
530,5.06,0.631,3.193,CV
531,5.059,0.642,3.248,CV
532,5.06,0.685,3.466,CV
533,5.06,0.69,3.491,CV
534,5.06,0.796,4.028,CV
535,5.06,0.727,3.679,CV
536,5.06,0.838,4.24,CV
537,5.06,0.711,3.598,CV
538,5.06,0.759,3.841,CV
539,5.059,0.799,4.042,CV
540,5.06,0.717,3.628,CV
541,5.06,0.759,3.841,CV
542,5.06,0.8,4.048,CV
543,5.06,0.793,4.013,CV
544,5.06,0.759,3.841,CV
545,5.059,0.787,3.981,CV
546,5.06,0.785,3.972,CV
547,5.06,0.684,3.461,CV
548,5.06,0.615,3.112,CV
549,5.06,0.673,3.405,CV
550,5.06,0.805,4.073,CV
551,5.06,0.791,4.002,CV
552,5.06,0.672,3.4,CV
553,5.059,0.798,4.037,CV
554,5.059,0.722,3.653,CV
555,5.059,0.631,3.192,CV
556,5.06,0.795,4.023,CV
557,5.06,0.779,3.942,CV
558,5.059,0.682,3.45,CV
559,5.059,0.799,4.042,CV
560,5.059,0.54,2.732,CV
561,5.059,0.432,2.185,CV
562,5.06,0.429,2.171,CV
563,5.06,0.428,2.166,CV
564,5.06,0.428,2.166,CV
565,5.06,0.455,2.302,CV
566,5.06,0.511,2.586,CV
567,5.06,0.427,2.161,CV
568,5.06,0.508,2.57,CV
569,5.06,0.433,2.191,CV
570,5.06,0.412,2.085,CV
571,5.059,0.414,2.094,CV
572,5.06,0.367,1.857,CV
573,5.06,0.427,2.161,CV
574,5.059,0.426,2.155,CV
575,5.06,0.426,2.156,CV
576,5.059,0.426,2.155,CV
577,5.06,0.426,2.156,CV
578,5.06,0.415,2.1,CV
579,5.06,0.364,1.842,CV
580,5.06,0.397,2.009,CV
581,5.06,0.426,2.156,CV
582,5.059,0.426,2.155,CV
583,5.06,0.426,2.156,CV
584,5.06,0.426,2.156,CV
585,5.06,0.426,2.156,CV
586,5.06,0.373,1.887,CV
587,5.06,0.489,2.474,CV
588,5.06,0.426,2.156,CV
589,5.06,0.513,2.596,CV
590,5.059,0.472,2.388,CV
591,5.06,0.426,2.156,CV
592,5.06,0.414,2.095,CV
